dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,tree,"depth=6,it=18",0.28734414473148073,0.3923465946181429,0.22816166883963493,0.27227391656958266,0.26796412467956543
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,knn,k=15,1.0,1.0,0.49608865710560623,0.23031018209285775,0.0690000057220459
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,knn,k=50,1.0,1.0,0.5361799217731421,0.23169414962073293,0.12803363800048828
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,lr,wd=1e-05,0.8860728546980686,0.9072658851276262,0.8468057366362451,0.8167801857813508,0.19093084335327148
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,lr,wd=0.001,0.8860728546980686,0.9072658851276262,0.8468057366362451,0.8167801857813508,0.17500042915344238
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,lr,wd=0.1,0.8850134463368918,0.9062179077010719,0.847457627118644,0.818894818330766,0.17391276359558105
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,mlp,"h=256,seed=0",1.0,1.0,0.8927640156453716,0.8027352507777118,1.461559772491455
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,mlp,"h=256,seed=1",1.0,1.0,0.8947196870925684,0.8026655594942911,1.4364135265350342
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,mlp,"h=1024,seed=0",1.0,1.0,0.8996088657105606,0.8073577496394799,2.7063887119293213
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,mlp,"h=1024,seed=1",1.0,1.0,0.8979791395045632,0.8077552473739109,2.7100582122802734
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,rff,gamma x0.5,0.8918588542091109,0.8895035458628217,0.8709256844850065,0.8406477003558726,0.5807890892028809
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,rff,gamma x2.0,0.9123135848749083,0.9291595191431248,0.8611473272490222,0.8253980786205742,0.41065049171447754
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,tree,"depth=None,it=32",0.9537120039116617,0.9609646837530498,0.8878748370273793,0.8192814736098816,62.868566036224365
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,tree,"depth=6,it=35",0.9559123135848749,0.9608434803843768,0.8875488917861799,0.8184053196721256,62.572585105895996
rafdb_role_race,clip-vit-l14,raw_U,768,768,3072,2,A=race,A_kept,knn,k=15,1.0,1.0,0.8842894393741851,0.7126264836767305,1.7129075527191162
